Year,Player,College,Position,Grade,Height,Arm Length,Weight,Hands,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,Three Cone Drill,20 Yard Shuttle,Wonderlic
2003,Kevin Ware,,TE,0,75,0,256,0,4.79,22,34,110,0,4.47,0
2003,Ty Warren,Texas A&M,DT,0,77,0,307,0,5.1,27,0,0,0,0,0
2003,Clifton Washburn,,DE,0,77,0,275,0,5.03,22,27,109,0,4.82,0
2003,Derek Watson,,RB,0,73,0,212,0,4.63,15,34,114,0,4.2,0
2003,Derrick Watson,,RB,0,73,0,212,0,4.63,15,34,114,0,4.2,0
2003,Dennis Weathersby,Oregon State,CB,0,73,0,204,0,4.38,9,38,125,0,4.13,0
2003,Reggie Wells,Clarion,OT,0,75,0,300,0,5.16,23,29,104,0,4.56,0
2003,DeWayne White,Louisville,DE,0,74,0,273,0,4.76,22,33,112,0,4.32,0
2003,Keyon Whiteside,Tennessee,ILB,0,73,0,229,0,4.8,27,29,111,0,4.34,0
2003,Taylor Whitley,Texas A&M,OG,0,76,0,321,0,5.18,28,30,106,0,4.58,0
2003,Jimmy Wilkerson,Oklahoma,DE,0,75,0,271,0,4.91,29,34.5,114,0,4.4,0
2003,Andrew Williams,Miami (FL),DE,0,74,0,263,0,4.7,29,32,113,0,4.47,0
2003,Brett Williams,Florida State,OT,0,77,0,321,0,5.25,0,27.5,99,0,5.01,0
2003,Kevin Williams,Oklahoma State,DE,0,77,0,304,0,4.81,23,30,112,0,5.04,0
2003,Todd Williams,Florida State,OT,0,77,0,340,0,5.08,27,32.5,108,0,4.54,0
2003,Eugene Wilson,Illinois,CB,0,71,0,192,0,4.48,15,38,122,0,4.05,0
2003,Jason Witten,Tennessee,TE,0,78,0,264,0,4.65,25,31,0,0,0,0
2003,Juston Wood,,QB,0,73,0,207,0,4.78,0,32.5,113,0,4.16,30
2003,Andre Woolfolk,Oklahoma,CB,0,74,0,197,0,4.47,10,35.5,128,0,3.96,0
2003,George Wrighster,Oregon,TE,0,74,0,249,0,4.89,16,34.5,115,0,0,0
2003,Thomas Wright,,SS,0,74,0,201,0,4.76,13,36,114,0,4.41,0
2003,Walter Young,Illinois,WR,0,77,0,214,0,4.54,0,39,121,6.9,4.25,0
2003,Doug Zeigler,,TE,0,76,0,257,0,4.7,20,0,0,0,0,0
2002,Jonathan Adams,,RB,0,73,0,219,0,4.58,15,36.5,120,0,4.31,0
2002,P.J. Alexander,,OG,0,76,0,299,0,5.38,0,29.5,102,0,4.73,0
2002,Brian Allen,Stanford,RB,0,69,0,209,0,4.46,19,33,112,0,4.08,0
2002,James Allen,Oregon State,OLB,0,75,0,240,0,4.62,24,38,126,0,4.21,0
2002,Jeremy Allen,,FB,0,73,0,241,0,4.59,17,38,126,0,4.49,0
2002,Matt Anderle,Minnesota,OT,0,78,0,327,0,5.5,26,29,104,0,4.8,0
2002,Damien Anderson,,RB,0,71,0,211,0,4.56,27,33.5,112,0,4.02,0
2002,Marques Anderson,UCLA,SS,0,71,0,213,0,4.5,18,39.5,127,0,0,0
2002,Mark Anelli,Wisconsin,TE,0,76,0,262,0,4.8,18,0,0,0,0,0
2002,Akin Ayodele,Purdue,OLB,0,74,0,257,0,4.81,26,35,121,0,4.12,0
2002,Chris Baker,Michigan State,TE,0,75,0,258,0,4.81,18,35,112,0,0,0
2002,Jason Ball,,OC,0,74,0,301,0,5.41,27,29,94,0,4.73,0
2002,Clenton Ballard,Texas State University,DT,0,75,0,313,0,5.18,24,26.5,93,0,4.64,0
2002,Mike Banks,Iowa State,TE,0,76,0,260,0,4.84,0,31.5,104,0,0,0
2002,Justin Bannan,Colorado,DT,0,75,0,300,0,5,24,29,99,0,4.24,0
2002,Kevin Barry,,OG,0,76,0,325,0,5.34,24,28.5,108,0,4.73,0
2002,Will Bartholomew,,FB,0,73,0,246,0,4.68,35,38,119,0,4.09,0
2002,Rashad Bauman,Oregon,CB,0,68,0,186,0,4.44,10,39,118,0,0,0
2002,Jarrod Baxter,New Mexico,FB,0,73,0,245,0,4.7,23,32.5,116,0,4.27,0
2002,Chad Beasley,Virginia Tech,DT,0,78,0,303,0,5.15,27,31.5,104,0,4.6,0
2002,Tony Beckham,Wisc. Stout,CB,0,73,0,195,0,4.37,15,34.5,121,0,4.3,0
2002,Kevin Bentley,Northwestern,OLB,0,73,0,243,0,4.68,23,39,120,0,3.83,0
2002,LeCharles Bentley,Ohio State,OC,0,75,0,299,0,5.19,0,25.5,103,0,4.54,0
2002,Rocky Bernard,Texas A&M,DT,0,76,0,294,0,4.96,30,33,108,0,4.41,0
2002,Ladell Betts,Iowa,RB,0,71,0,220,0,4.62,23,38,116,0,4.06,0
2002,Martin Bibla,Miami (FL),OG,0,76,0,306,0,5.08,35,0,0,0,0,0
2002,Terreal Bierria,Georgia,FS,0,75,0,216,0,4.61,18,36,130,0,4.1,0
2002,Dwayne Blakley,,TE,0,77,0,256,0,4.96,21,32.5,107,0,4.29,0
2002,Rocky Boiman,Notre Dame,OLB,0,76,0,242,0,4.6,17,35,122,0,4.05,0
2002,Bruce Branch,,CB,0,71,0,192,0,4.53,0,35,119,0,4.47,0
2002,Deion Branch,Louisville,WR,0,69,0,191,0,4.47,0,36,117,0,3.76,0
2002,Sam Brandon,UNLV,FS,0,74,0,199,0,4.66,0,36.5,127,0,0,0
2002,Jack Brewer,,FS,0,73,0,194,0,4.59,12,37,122,0,4.24,0
2002,Raheem Brock,Temple,DE,0,76,0,257,0,4.93,25,34,115,0,4.23,0
2002,Sheldon Brown,South Carolina,CB,0,70,0,196,0,4.47,15,36.5,120,0,4.24,0
2002,Antonio Bryant,Pittsburgh,WR,0,73,0,188,0,4.57,0,37,121,0,0,0
2002,Courtland Bullard,Ohio State,OLB,0,75,0,234,0,4.69,0,36.5,123,0,4.28,0
2002,Joe Burns,,RB,0,69,0,213,0,4.81,21,31,105,0,0,0
2002,Jamie Burrow,,ILB,0,73,0,249,0,4.83,18,30.5,102,0,4.21,0
2002,Reche Caldwell,Florida,WR,0,73,0,194,0,4.53,0,41.5,130,0,4.1,0
2002,Rocky Calmus,Oklahoma,OLB,0,75,0,243,0,4.69,16,0,0,0,0,0
2002,Kelly Campbell,,WR,0,70,0,171,0,4.48,0,0,0,0,0,0
2002,Pete Campion,North Dakota State,OG,0,76,0,307,0,5.26,30,25.5,88,0,4.81,0
2002,David Carr,Fresno State,QB,0,76,0,223,0,4.67,0,35,108,0,4.28,24
2002,Demontray Carter,,RB,0,70,0,191,0,4.52,16,33,120,0,4.36,0
2002,Tim Carter,Auburn,WR,0,73,0,190,0,4.32,0,39,126,0,3.93,0
2002,Rock Cartwright,Kansas State,RB,0,68,0,237,0,4.47,30,35,116,0,4.25,0
2002,Terry Charles,Portland State,WR,0,75,0,207,0,4.52,0,36.5,122,7.02,4.09,0
2002,Jermaine Chatman,,CB,0,71,0,185,0,4.55,0,35.5,121,0,0,0
2002,Kenyon Coleman,UCLA,DE,0,77,0,284,0,4.97,32,0,0,0,0,0
2002,Reggie Coleman,Tennessee,OT,0,77,0,301,0,5.23,0,29,103,0,4.88,0
2002,Michael Collins,,OT,0,78,0,300,0,5.54,32,25.5,104,0,4.98,0
2002,Mike Collins,,DT,0,75,0,298,0,5.03,31,31.5,105,0,4.46,0
2002,Marc Colombo,Boston College,OT,0,80,0,313,0,5.27,30,29.5,101,0,4.6,0
2002,Joe Cooper,,OLB,0,73,0,233,0,4.95,17,32,111,0,4.46,0
2002,Keyuo Craver,Nebraska,CB,0,71,0,201,0,4.62,13,31,123,0,0,0
2002,Eric Crouch,Nebraska,RB,0,73,0,195,0,4.47,0,36,112,0,4.02,24
2002,Alonzo Cunningham,,OG,0,76,0,316,0,5.46,0,24,98,0,4.73,0
2002,Ronald Curry,North Carolina,QB,0,74,0,220,0,4.59,0,35,115,0,4.11,22
2002,Kevin Curtis,Texas Tech,FS,0,74,0,212,0,4.53,24,37.5,124,0,3.88,0
2002,Rohan Davey,LSU,QB,0,74,0,245,0,4.74,0,25.5,0,0,0,17
2002,Andra Davis,Florida,ILB,0,73,0,244,0,4.77,20,31.5,112,0,0,0
2002,Andre Davis,Virginia Tech,WR,0,74,0,194,0,4.42,0,39.5,123,0,4.1,0
2002,Dorsett Davis,Mississippi State,DT,0,77,0,304,0,5,30,31,109,0,4.67,0
2002,Dan Dawson,,SS,0,73,0,219,0,4.57,24,38,124,0,4,0
2002,Konrad Dean,,OG,0,76,0,333,0,5.57,30,27.5,97,0,4.97,0
2002,Ryan Denney,Brigham Young,DE,0,79,0,276,0,4.86,36,33,107,0,4.25,0
2002,Kori Dickerson,,FB,0,76,0,240,0,4.75,22,34,116,0,4.51,0
2002,Brandon Doman,Brigham Young,QB,0,74,0,210,0,4.81,0,32.5,106,0,4.08,27
2002,Howard Duncan,,OG,0,76,0,324,0,5.44,22,28.5,101,0,4.69,0
2002,Nate Dwyer,Kansas,DT,0,75,0,313,0,5.1,27,31,103,0,4.41,0
2002,Omar Easy,Penn State,FB,0,73,0,244,0,4.53,21,40,123,0,4.12,0
2002,Andy Eby,,OC,0,76,0,300,0,5.1,28,29,103,0,4.55,0
2002,Steve Edwards,,OG,0,77,0,355,0,5.5,20,23,94,0,5.15,0
2002,Justin Ena,,ILB,0,75,0,247,0,4.71,20,34,116,0,4.11,0
2002,RJ English,,WR,0,74,0,211,0,4.63,0,37.5,121,0,4.11,0
2002,Demarcus Faggins,Kansas State,CB,0,71,0,178,0,4.57,3,36.5,121,0,3.92,0
2002,Randy Fasani,Stanford,QB,0,76,0,224,0,4.77,0,31.5,106,0,3.87,25
2002,Trev Faulk,,ILB,0,75,0,241,0,4.9,0,32,116,0,0,0
2002,Levar Fisher,North Carolina State,OLB,0,73,0,233,0,4.67,0,31,110,0,0,0
2002,Tony Fisher,,RB,0,74,0,226,0,4.66,21,41.5,126,0,4.13,0
2002,Delvon Flowers,,RB,0,73,0,200,0,4.67,15,35.5,117,0,0,0
2002,LittleJohn Flowers,,RB,0,73,0,214,0,4.73,19,34,110,0,4.08,0
2002,Toniu Fonoti,Nebraska,OG,0,76,0,349,0,5.49,32,28.5,97,0,4.81,0
2002,Larry Foote,Michigan,OLB,0,73,0,231,0,4.83,24,30,0,0,4.41,0
2002,Lonnie Ford,,DE,0,75,0,261,0,4.77,22,37.5,112,0,4.28,0
2002,Willie Ford,,CB,0,74,0,195,0,4.57,10,34,117,0,4.33,0
2002,DeShaun Foster,UCLA,RB,0,73,0,222,0,4.57,20,35.5,119,0,4.16,0
2002,Melvin Fowler,,OC,0,75,0,300,0,5.46,32,27,99,0,4.6,0
2002,Eddie Freeman,UAB,DT,0,77,0,310,0,4.91,32,34.5,111,0,4.81,0
2002,Dwight Freeney,Syracuse,DE,0,73,0,266,0,4.48,28,0,0,0,0,0
2002,Scott Fujita,California,OLB,0,78,0,248,0,4.64,20,42,122,0,4.21,0
2002,Jabar Gaffney,Florida,WR,0,75,0,193,0,4.56,0,0,0,0,4.06,0
2002,Paris Gaines,,FB,0,73,0,228,0,4.67,14,0,0,0,0,0
2002,David Garrard,East Carolina,QB,0,74,0,235,0,4.82,0,33.5,111,0,4.26,14
2002,David Givens,Notre Dame,WR,0,73,0,217,0,4.56,0,40.5,126,0,4.13,0
2002,LaVar Glover,Cincinnati,CB,0,70,0,177,0,4.59,11,37,117,0,4.29,0
2002,Jonathan Goodwin,Michigan,OG,0,75,0,318,0,5.13,0,0,0,0,0,0
2002,Lamar Gordon,North Dakota State,RB,0,73,0,214,0,4.55,16,34,119,0,0,0
2002,Daniel Graham,Colorado,TE,0,75,0,248,0,4.64,0,36,118,0,0,0
2002,Charles Grant,Georgia,DE,0,75,0,282,0,4.69,24,31,118,0,4.39,0
2002,Bobby Gray,Louisiana Tech,SS,0,73,0,209,0,4.66,24,0,112,0,0,0
2002,Jarvis Green,LSU,DE,0,75,0,272,0,4.87,0,31,109,0,4.25,0
2002,William Green,Boston College,RB,0,73,0,221,0,4.6,27,42,121,0,0,0
2002,Andre Gurode,Colorado,OG,0,77,0,316,0,5.34,0,30.5,100,0,5.05,0
2002,Sean Guthrie,,DE,0,76,0,269,0,4.88,28,0,0,0,0,0
2002,Carlos Hall,Arkansas,DE,0,76,0,259,0,4.67,20,40,129,0,4.19,0
2002,Joe Hall,,FB,0,73,0,293,0,4.97,22,28,107,0,0,0
2002,Ryan Hannam,Northern Iowa,TE,0,75,0,251,0,4.69,18,30.5,113,0,4.21,0
2002,Alan Harper,Fresno State,DT,0,74,0,295,0,5.27,0,30.5,104,0,4.64,0
2002,Joey Harrington,Oregon,QB,0,76,0,215,0,4.89,0,32,112,0,4.21,32
2002,Napoleon Harris,Northwestern,OLB,0,75,0,253,0,4.55,27,34,115,0,4.44,0
2002,Quentin Harris,,FS,0,73,0,216,0,4.61,14,36.5,120,0,4.34,0
2002,Tyreo Harrison,Notre Dame,ILB,0,74,0,238,0,4.87,0,40,118,0,0,0
2002,Herb Haygood,Michigan State,WR,0,73,0,193,0,4.45,0,33,114,0,4.26,0
2002,Verron Haynes,Georgia,FB,0,70,0,224,0,4.78,25,31.5,117,0,4.08,0
2002,Ennis Haywood,,RB,0,70,0,218,0,4.76,12,35,112,0,4.14,0
2002,Jason Hebert,,FS,0,73,0,190,0,4.63,15,35.5,118,0,3.86,0
2002,Keith Heinrich,Sam Houston State,TE,0,78,0,255,0,4.77,21,35,120,0,4.1,0
2002,Eric Heitmann,Stanford,OG,0,76,0,305,0,5.22,33,28,103,0,4.6,0
2002,John Henderson,Tennessee,DT,0,79,0,306,0,4.87,24,27.5,110,0,4.66,0
2002,Leonard Henry,East Carolina,RB,0,73,0,206,0,4.57,26,35,113,0,4.29,0
2002,Artis Hicks,,OG,0,77,0,303,0,5.08,22,29.5,104,0,4.64,0
2002,Maurice Hicks,,RB,0,70,0,200,0,4.64,19,0,0,0,0,0
2002,Charles Hill,Maryland,DT,0,74,0,293,0,5.06,23,33.5,113,0,4.36,0
2002,Kahlil Hill,Iowa,WR,0,74,0,200,0,4.65,0,35,0,0,0,0
2002,Matt Hill,Boise State,OT,0,78,0,300,0,5.33,20,28.5,101,0,4.54,0
2002,Chris Hope,Florida State,FS,0,73,0,210,0,4.58,28,0,113,0,0,0
2002,Abdual Howard,,SS,0,73,0,209,0,4.64,0,0,120,0,0,0
2002,Dameon Hunter,,RB,0,71,0,219,0,4.68,0,30.5,113,0,0,0
2002,Javin Hunter,Notre Dame,WR,0,71,0,186,0,4.47,0,41,129,0,4.04,0
2002,Grant Irons,,DE,0,78,0,267,0,4.96,19,40.5,119,0,4.38,0
2002,Ron Isreal,,SS,0,73,0,213,0,4.6,20,0,121,0,0,0
2002,Bobby Jackson,,SS,0,73,0,216,0,4.68,0,34.5,125,0,4.16,0
2002,Quentin Jammer,Texas,CB,0,73,0,204,0,4.49,18,36,124,0,0,0
2002,Joseph Jefferson,Western Kentucky,CB,0,73,0,205,0,4.39,8,39.5,121,0,4.01,0
2002,Dennis Johnson,Kentucky,DE,0,77,0,258,0,4.82,17,35.5,119,0,4.36,0
2002,Emmett Johnson,,WR,0,74,0,205,0,4.45,0,39,122,0,4.1,0
2002,Kyle Johnson,Syracuse,FB,0,73,0,242,0,4.74,22,34,119,0,4.35,0
2002,Ron Johnson,Minnesota,WR,0,75,0,225,0,4.7,0,34.5,118,0,4.02,0
2002,Doug Jolley,Brigham Young,TE,0,76,0,251,0,4.6,18,38,117,0,4.18,0
2002,Jermese Jones,,OT,0,78,0,337,0,5.29,22,0,0,0,0,0
2002,Levi Jones,Arizona State,OT,0,78,0,304,0,5.21,0,0,103,0,0,0
2002,Terry Jones,Alabama,TE,0,75,0,265,0,4.79,20,33.5,111,0,4.43,0
2002,Eric Joyce,,CB,0,69,0,192,0,4.53,11,40.5,115,0,3.97,0
2002,Brett Keisel,Brigham Young,DE,0,77,0,279,0,4.89,26,33.5,107,0,4.51,0
2002,Stephon Kelly,,SS,0,75,0,212,0,4.62,15,32.5,117,0,4.1,0
2002,Antwan Kirk-Hughes,,OG,0,75,0,315,0,5.43,0,27,95,0,4.91,0
2002,Kurt Kittner,Illinois,QB,0,74,0,221,0,4.86,0,27,0,0,4.5,31
2002,Kyle Kosier,Arizona State,OT,0,77,0,293,0,5.09,24,29.5,108,0,4.49,0
2002,Antwan Lake,,DE,0,76,0,286,0,5.08,27,0,0,0,0,0
2002,Broderick Lancaster,,OG,0,76,0,310,0,5.28,14,0,0,0,0,0
2002,Ben Leber,Kansas State,OLB,0,75,0,244,0,4.62,20,32.5,114,0,4.25,0
2002,D.D. Lewis,,ILB,0,73,0,235,0,4.7,24,33.5,114,0,0,0
2002,Michael Lewis,Colorado,SS,0,73,0,211,0,4.6,16,36.5,122,0,4.14,0
2002,Aaron Lockett,Kansas State,WR,0,68,0,155,0,4.31,0,35,119,0,4.11,0
2002,Omare Lowe,Washington,CB,0,73,0,196,0,4.58,12,35.5,118,0,3.97,0
2002,Chris Luzar,Virginia,TE,0,79,0,270,0,4.76,22,32.5,115,0,4.17,0
2002,Wesly Mallard,Oregon,SS,0,74,0,221,0,4.49,22,41,122,0,4.07,0
2002,Marquand Manuel,Florida,SS,0,73,0,209,0,4.52,18,0,0,0,0,0
2002,Jamar Martin,Ohio State,FB,0,71,0,245,0,4.89,23,32,108,0,4.34,0
2002,Lee Mays,UTEP,WR,0,73,0,190,0,4.55,0,32.5,119,0,4.17,0
2002,Jason McAddley,Alabama,WR,0,74,0,203,0,4.47,0,36.5,123,0,4.09,0
2002,Tango McCauley,,OG,0,76,0,304,0,5.32,29,31,104,0,4.78,0
2002,Eric McCoo,,RB,0,70,0,214,0,4.55,14,32.5,112,0,0,0
2002,Josh McCown,Sam Houston State,QB,0,76,0,223,0,4.59,0,38.5,120,0,3.9,30
2002,Ivory McCoy,,TE,0,76,0,240,0,4.59,25,35,113,0,4.24,0
2002,Curt McGill,,OC,0,76,0,290,0,5.07,30,0,0,0,0,0
2002,Jon McGraw,Kansas State,SS,0,75,0,208,0,4.5,13,39.5,126,0,3.92,0
2002,Seth McKinney,Texas A&M,OC,0,76,0,300,0,4.97,23,33.5,105,0,4.51,0
2002,Randy McMichael,Georgia,TE,0,75,0,247,0,4.88,18,29.5,112,0,4.28,0
2002,Terrence Metcalf,Mississippi,OT,0,76,0,318,0,5.31,28,0,0,0,0,0
2002,Ben Miller,,OC,0,75,0,263,0,4.92,18,37.5,114,0,4.46,0
2002,Dicenzo Miller,,RB,0,70,0,215,0,4.93,8,31,107,0,4.39,0
2002,Freddie Milons,Alabama,WR,0,70,0,190,0,4.51,0,33.5,114,0,0,0
2002,Dave Minnich,,RB,0,71,0,218,0,4.66,12,33.5,117,0,0,0
2002,Mel Mitchell,Western Kentucky,FS,0,73,0,220,0,4.55,15,35,128,0,4.15,0
2002,Quasim Mitchell,,OG,0,78,0,335,0,5.29,22,26,0,0,4.94,0
2002,Shannon Money,,OG,0,76,0,295,0,5.22,25,33.5,107,0,0,0
2002,Quincy Monk,North Carolina,ILB,0,76,0,250,0,4.82,26,33.5,113,0,4.38,0
2002,Derrius Monroe,Virginia Tech,DE,0,76,0,269,0,4.56,25,31.5,111,0,4.51,0
2002,Brandon Moore,,DT,0,75,0,293,0,5.26,32,25.5,96,0,4.64,0
2002,Brandon Moore,,OLB,0,73,0,239,0,4.61,23,36.5,113,0,0,0
2002,Maurice Morris,Oregon,RB,0,73,0,208,0,4.53,23,36.5,119,0,0,0
2002,Marquise Muldrow,,OG,0,74,0,316,0,5.31,29,25.5,98,0,4.8,0
2002,Larry Ned,San Diego State,RB,0,71,0,219,0,4.62,15,34.5,120,0,0,0
2002,David Neill,,QB,0,75,0,206,0,4.95,0,30,108,0,4.44,25
2002,Kendall Newson,Middle Tennessee State,WR,0,74,0,200,0,4.69,0,33.5,117,0,4.27,0
2002,Josh Norman,,TE,0,74,0,236,0,4.65,18,32,115,0,0,0
2002,Willie Offord,South Carolina,SS,0,74,0,215,0,4.61,22,35,117,0,0,0
2002,Tony Okanlawon,,CB,0,71,0,185,0,4.67,16,38,118,0,4.39,0
2002,J.T. OSullivan,UC Davis,QB,0,74,0,223,0,4.88,0,29,107,0,4.28,0
2002,Will Overstreet,Tennessee,DE,0,75,0,259,0,4.65,21,32.5,116,0,4.31,0
2002,John Owens,Notre Dame,TE,0,75,0,265,0,4.77,21,38.5,117,0,0,0
2002,Melvin Paige,,OG,0,77,0,314,0,5.34,30,23.5,0,0,0,0
2002,Anton Palepoi,UNLV,DE,0,75,0,279,0,4.81,24,33.5,114,0,4.27,0
2002,Justin Peelle,Oregon,TE,0,77,0,255,0,4.75,21,29,110,0,4.29,0
2002,Scott Peters,Arizona State,OC,0,75,0,300,0,5.07,36,33.5,97,0,4.69,0
2002,Adrian Peterson,Georgia Southern,RB,0,70,0,214,0,4.68,14,34,119,0,4.6,0
2002,Jermaine Petty,,ILB,0,75,0,261,0,4.74,20,33.5,114,0,4.34,0
2002,Jermaine Phillips,Georgia,FS,0,73,0,214,0,4.66,18,31.5,115,0,0,0
2002,Dwayne Pierce,,OG,0,74,0,319,0,5.5,0,26,93,0,5.23,0
2002,Chester Pitts,San Diego State,OT,0,76,0,320,0,5.22,0,30,106,0,4.81,0
2002,Brian Poli-Dixon,,WR,0,77,0,210,0,4.48,0,0,0,0,0,0
2002,Monsanto Pope,Virginia,DT,0,76,0,295,0,5.25,0,0,0,0,0,0
2002,Mike Pucillo,Auburn,OG,0,76,0,317,0,5.31,26,0,0,0,0,0
2002,Zach Quaccia,,OC,0,76,0,309,0,5.37,23,26.5,93,0,4.6,0
2002,Patrick Ramsey,Tulane,QB,0,74,0,219,0,5.24,0,33.5,0,0,4.09,32
2002,Antwaan Randle El,Indiana,WR,0,70,0,191,0,4.49,0,0,0,0,0,17
2002,Tellis Redmon,,RB,0,71,0,210,0,4.61,20,32,113,0,4.14,0
2002,Kris Richard,USC,CB,0,71,0,186,0,4.47,10,39.5,120,0,4.15,0
2002,Nick Rogers,Georgia Tech,OLB,0,74,0,251,0,4.73,22,36,117,0,4.19,0
2002,Victor Rogers,Colorado,OG,0,78,0,331,0,5.57,20,25,93,0,5.16,0
2002,Frank Romero,,OG,0,76,0,300,0,5.3,22,27.5,88,0,4.79,0
2002,Robert Royal,LSU,TE,0,77,0,253,0,4.97,14,31,114,0,4.27,0
2002,Cliff Russell,Utah,WR,0,73,0,185,0,4.36,0,0,0,0,0,0
2002,Jake Schifino,Akron,WR,0,73,0,200,0,4.49,0,0,0,0,0,0
2002,Josh Scobey,Kansas State,RB,0,73,0,218,0,4.42,21,40.5,124,0,3.93,0
2002,Greg Scott,Hampton,DE,0,76,0,268,0,4.9,26,32.5,110,0,4.61,0
2002,Jason Scukanec,,OC,0,74,0,304,0,5.33,30,29,100,0,4.59,0
2002,Josh Shaw,Michigan State,DT,0,75,0,279,0,5.08,22,0,0,0,0,0
2002,Rick Sherrod,,FS,0,74,0,192,0,4.62,0,37,119,0,4.11,0
2002,Kendall Simmons,Auburn,OG,0,75,0,311,0,5.3,24,28.5,98,0,4.71,0
2002,Ryan Sims,North Carolina,DT,0,76,0,311,0,5.09,27,0,0,0,0,0
2002,Bobby Sippio,,CB,0,75,0,214,0,4.69,12,37,123,0,4.2,0
2002,Derek Smith,,TE,0,76,0,271,0,4.9,16,28.5,112,0,4.38,0
2002,Raonall Smith,Washington State,OLB,0,74,0,244,0,4.53,26,42,125,0,4.11,0
2002,Steve Smith,Oregon,SS,0,73,0,193,0,4.62,0,30.5,110,0,4.22,0
2002,Charles Stackhouse,,FB,0,74,0,252,0,4.93,20,29,111,0,4.53,0
2002,John Stamper,South Carolina,DE,0,76,0,265,0,4.98,24,36.5,112,0,4.22,0
2002,Connor Stephens,,DE,0,77,0,256,0,4.89,20,36.5,119,0,4.55,0
2002,Travis Stephens,Tennessee,RB,0,68,0,194,0,4.6,15,32,121,0,0,0
2002,Dominique Stevenson,Tennessee,OLB,0,72,0,231,0,4.64,0,32.5,0,0,0,0
2002,Lawrence Story,,WR,0,77,0,205,0,4.63,0,33.5,114,0,4.16,0
2002,Tim Stratton,,TE,0,76,0,251,0,4.97,15,27,101,0,0,0
2002,Jashon Sykes,,OLB,0,75,0,236,0,4.68,23,34.5,116,0,4.34,0
2002,Ed Taamu,Utah,OG,0,74,0,335,0,5.3,28,29,0,0,0,0
2002,Ben Taylor,Virginia Tech,ILB,0,74,0,236,0,4.83,19,35.5,120,0,4.19,0
2002,Chester Taylor,Toledo,RB,0,71,0,213,0,4.58,22,33,114,0,0,0
2002,Bryan Thomas,UAB,DE,0,77,0,266,0,4.47,33,34.5,0,0,0,0
2002,Kevin Thomas,UNLV,CB,0,71,0,180,0,4.64,10,35,122,0,0,0
2002,Lew Thomas,,RB,0,73,0,213,0,4.59,17,36,115,0,4.21,0
2002,Robert Thomas,UCLA,OLB,0,73,0,229,0,4.51,21,34,116,0,4.1,0
2002,Lamont Thompson,Washington State,FS,0,73,0,220,0,4.59,12,33.5,120,0,0,0
2002,Josh Thornhill,,ILB,0,74,0,243,0,4.69,27,36.5,121,0,4.19,0
2002,David Thornton,North Carolina,OLB,0,74,0,236,0,4.62,26,35.5,117,0,4.09,0
2002,Ryan Tolhurst,,WR,0,71,0,196,0,4.49,0,38,123,6.65,3.88,0
2002,Larry Tripplett,Washington,DT,0,74,0,305,0,4.93,0,30,102,0,4.35,0
2002,Kurt Vollers,,OT,0,79,0,321,0,5.36,30,30.5,0,0,0,0
2002,Javon Walker,Florida State,WR,0,75,32.5,210,9.75,4.38,18,39.5,126,6.86,4.05,0
2002,Langston Walker,California,OT,0,80,0,344,0,5.26,21,28.5,102,0,4.95,0
2002,Lenny Walls,,CB,0,76,0,192,0,4.67,7,37,120,0,0,0
2002,Fred Weary,Tennessee,OC,0,77,0,308,0,5.37,34,32,104,0,4.63,0
2002,Anthony Weaver,Notre Dame,DT,0,76,0,296,0,4.95,24,32.5,109,0,4.31,0
2002,Dante Wesley,Arkansas-Pine Bluff,CB,0,73,0,211,0,4.43,15,35,116,0,4.22,0
2002,Brian Westbrook,Villanova,RB,0,69,0,200,0,4.57,26,37,118,0,0,0
2002,Greg White,Minnesota,DE,0,75,0,268,0,4.9,20,31.5,114,0,4.36,0
2002,Brian Williams,North Carolina State,CB,0,73,0,207,0,4.57,19,39,122,0,4.2,0
2002,Chad Williams,Southern Miss,SS,0,70,0,207,0,4.58,20,36.5,121,0,0,0
2002,Leveron Williams,,RB,0,75,0,224,0,4.66,16,0,0,0,0,0
2002,Mike Williams,Texas,OT,0,78,0,375,0,5.3,29,30,101,0,0,0
2002,Ricky Williams,,RB,0,67,0,190,0,4.47,19,32.5,110,0,0,0
2002,Roosevelt Williams,Tuskegee,CB,0,73,0,204,0,4.63,23,38,123,0,0,0
2002,Roy Williams,Oklahoma,SS,0,73,0,219,0,4.53,13,30.5,115,0,0,0
2002,Tank Williams,Stanford,FS,0,75,0,222,0,4.46,19,38.5,125,0,3.93,0
2002,Coy Wire,Stanford,SS,0,73,0,209,0,4.56,28,38.5,120,0,3.87,0
2002,Tracey Wistrom,Nebraska,TE,0,76,0,245,0,4.92,17,33.5,114,0,4.1,0
2002,Will Witherspoon,Georgia,OLB,0,74,0,231,0,4.68,25,38,122,0,4.21,0
2002,Chris Young,Georgia Tech,SS,0,73,0,210,0,4.63,23,36.5,121,0,0,0
2002,Greg Zolman,,QB,0,74,0,220,0,4.93,0,34,112,0,4.14,23
2001,Keith Adams,Clemson,OLB,0,71,0,219,0,4.82,24,0,104,0,0,0
2001,Dan Alexander,Nebraska,FB,0,73,0,257,0,4.47,15,34,115,0,4.16,0
2001,Brian Allen,Florida State,OLB,0,73,0,238,0,4.65,25,0,0,0,0,0
2001,David Allen,,RB,0,69,0,194,0,4.62,15,31,0,0,0,0
